1 16 4331368 8957464 8438 21243 101.146 23787 1.13425 100.002 0 0 0 0 0 0 0 0
2 16 2187051 8973121 3999 17611 101.118 19150 1.10452 100.002 0 0 0 0 0 0 0 0
3 16 187671 47218706 4771 15066 101.034 16215 1.01823 100.006 0 0 0 0 0 0 0 0
4 16 2369838 20614204 4280 9170 15.0279 10300 0.836309 14.1841 0 0 0 0 0 0 0 0
5 16 15311711 342253125 1568 11309 101.035 12639 1.02069 100.005 0 0 0 0 0 0 0 0
6 16 10909180 186518452 1610 11650 101.017 12999 0.955171 100.002 0 0 0 0 0 0 0 0
7 16 23616347 150802020 5584 16843 100.853 18554 0.841535 100.004 0 0 0 0 0 0 0 0
8 16 8676439 90105880 4579 15924 100.783 17720 0.772148 100.004 0 0 0 0 0 0 0 0
9 16 66202112 74094206 3872 8644 100.665 9255 0.654253 100.004 0 0 0 0 0 0 0 0
10 16 35784662 143600761 4473 16502 101.088 18074 1.07226 100.004 0 0 0 0 0 0 0 0
11 16 7657554 107798919 5681 21442 100.89 22593 0.878022 100.004 0 0 0 0 0 0 0 0
12 16 10397942 225899808 7970 15343 100.945 17359 0.932919 100.002 0 0 0 0 0 0 0 0
13 16 18292814 71784641 7088 18124 101.118 18536 1.101 100.004 0 0 0 0 0 0 0 0
14 16 1642805 228358784 5709 16901 100.812 17899 0.800298 100.004 0 0 0 0 0 0 0 0
15 16 9509304 56491133 6330 20588 100.898 23207 0.885811 100.004 0 0 0 0 0 0 0 0
16 16 1466998 5496526 7458 13087 18.5049 15347 0.855698 17.6413 0 0 0 0 0 0 0 0
17 16 30875462 146598745 5328 14820 101.158 15890 1.14098 100.002 0 0 0 0 0 0 0 0
18 16 33393226 194080557 5796 13780 101.091 14978 1.06672 100.002 0 0 0 0 0 0 0 0
19 16 459328 33006726 4062 18085 100.81 19006 0.798213 100.005 0 0 0 0 0 0 0 0
20 16 41674385 58434830 6857 19671 101.122 21137 1.10823 100.002 0 0 0 0 0 0 0 0
21 16 1369244 46873884 5850 13874 101.155 14847 1.04671 100.003 0 0 0 0 0 0 0 0
22 16 12262377 14607183 5415 16109 101.036 17745 1.02073 100.002 0 0 0 0 0 0 0 0
23 16 17963140 53415117 9400 16520 100.802 16773 0.791593 100.004 0 0 0 0 0 0 0 0
24 16 15852879 43641670 22041 22225 100.798 24809 0.787227 100.004 0 0 0 0 0 0 0 0
25 16 2434875 224607614 7621 18401 100.866 20940 0.854184 100.004 0 0 0 0 0 0 0 0
26 16 16125917 132871487 6484 17385 101.121 20604 1.10674 100.004 0 0 0 0 0 0 0 0
27 16 1616024 63654913 5319 19650 101.185 21100 1.17176 100.002 0 0 0 0 0 0 0 0
28 16 19935093 60848276 3023 14632 100.88 17074 0.868072 100.004 0 0 0 0 0 0 0 0
29 16 33478905 54679955 6028 16584 101.086 17886 1.07071 100.004 0 0 0 0 0 0 0 0
