1 64 4836642 3341625 3234 25081 12.8477 33278 2.8378 10.0058 150 388 567 1433 2035 3234 3234 3234
2 64 399175 2429345 1732 38284 14.02 53964 3.99927 10.009 164 402 570 1172 1669 1732 1732 1732
3 64 1921196 3888478 252 15810 13.0242 21099 3.0106 10.0072 121 185 232 252 252 252 252 252
4 64 189642 177251 1224 36743 12.9466 48420 2.93655 10.0038 128 239 334 732 1224 1224 1224 1224
5 64 1012152 747939 2309 29064 13.6609 40014 3.64589 10.0049 167 400 599 1174 1679 2309 2309 2309
6 64 30189 687679 5023 48482 13.644 64355 3.62056 10.0103 223 737 1187 3316 3988 5023 5023 5023
7 64 1182156 1318853 6857 36044 13.6932 49486 3.67636 10.0088 185 461 722 2227 3548 5692 6857 6857
8 64 44151 3427522 1497 34217 14.0457 46228 4.02657 10.009 163 392 578 1032 1497 1497 1497 1497
9 64 82379 14448 174 13076 2.2141 17281 2.14573 0.0646187 121 171 174 174 174 174 174 174
10 64 862904 1968744 6686 38068 13.8136 53016 3.79005 10.0124 149 388 622 1998 3015 5329 6686 6686
11 64 18937940 562916 1482 29426 13.429 40217 3.41733 10.003 134 299 432 908 1386 1482 1482 1482
12 64 208656 7180897 5010 35134 13.1565 51939 3.13832 10.0065 119 284 462 1412 2097 3574 5010 5010
13 64 1140815 651424 4176 30037 13.4912 40925 3.47927 10.0052 159 404 632 1613 2365 3732 4176 4176
14 64 447555 4486708 1611 29683 12.8157 39874 2.79557 10.0081 145 352 495 1015 1518 1611 1611 1611
15 64 2131069 111387 5381 29045 13.5189 40322 3.50274 10.0096 150 390 618 1505 2114 3715 5381 5381
16 64 27771430 231520 2148 27376 12.3265 34662 2.31868 10.0035 212 617 967 1927 2148 2148 2148 2148
17 64 369642 381878 1539 39794 13.6007 56517 3.58292 10.0085 170 370 489 938 1430 1539 1539 1539
18 64 410312 1158403 5638 42199 13.0664 59161 3.04641 10.0117 161 408 626 2084 3124 5170 5638 5638
19 64 219444 1120855 4361 32814 13.3779 42770 3.36658 10.0055 209 649 935 1916 2916 4361 4361 4361
20 64 74983 229390 3498 38231 13.9554 52924 3.94098 10.0059 173 419 565 1361 2361 3498 3498 3498
21 64 40976764 0 0 36431 12.5461 46019 2.54008 10.0017 1 1 1 1 1 1 1 1
22 64 141617 273257 6783 33315 13.2684 48988 3.24471 10.0156 124 332 531 1541 2538 4164 6493 6783
23 64 41355946 0 0 22766 12.6173 32322 2.61145 10.0017 1 1 1 1 1 1 1 1
24 64 179448 580917 2643 30981 13.5867 42795 3.57033 10.0095 163 425 590 1389 2023 2643 2643 2643
