395 8 212 0 0 3057 0.125418 3486 0.119937 0.00546738 0 0 0 0 0 0 0 0
395 8 212 0 0 3057 0.130392 3486 0.12458 0.00580002 0 0 0 0 0 0 0 0
395 8 86397 7822490 0 3057 3.0671 3486 0.125147 2.94194 0 0 0 0 0 0 0 0
395 8 86397 7822490 0 3057 2.97015 3486 0.120898 2.84924 0 0 0 0 0 0 0 0
390 8 32285 9613286 0 2370 0.741429 2370 0.0871203 0.654297 0 0 0 0 0 0 0 0
391 8 49704 15021517 0 2949 1.48467 3347 0.107625 1.37704 0 0 0 0 0 0 0 0
392 8 20354 13667595 0 750 0.139885 845 0.0743027 0.0655758 0 0 0 0 0 0 0 0
393 8 54436 38230697 0 5648 3.02906 6486 0.153352 2.87571 0 0 0 0 0 0 0 0
394 8 690281 24872927 0 6147 35.3074 6680 0.15646 35.151 0 0 0 0 0 0 0 0
395 8 86397 7822490 0 3057 3.56633 3486 0.136909 3.42941 0 0 0 0 0 0 0 0
396 8 62620 15223442 0 1851 1.09532 1851 0.0953046 1.00001 0 0 0 0 0 0 0 0
397 8 84419 2566685 0 3269 3.84813 3701 0.163328 3.68479 0 0 0 0 0 0 0 0
398 8 19017 4849295 0 2201 0.543542 2590 0.121926 0.421608 0 0 0 0 0 0 0 0
