1 8 105382 250647 14903 22640 3.53257 25551 2.90306 0.547615 0 0 0 0 0 0 0 0
2 8 748602 1361036 48378 50673 16.3686 60284 6.064 10.1971 0 0 0 0 0 0 0 0
3 8 319644 536979 46630 46630 7.61841 51321 3.82938 3.71586 0 0 0 0 0 0 0 0
4 8 733687 1815141 55363 56762 11.7148 58955 4.44111 7.2057 0 0 0 0 0 0 0 0
5 8 73532 113894 15406 22349 3.41795 22349 2.97844 0.352805 0 0 0 0 0 0 0 0
6 8 670283 1146335 51589 51589 12.0899 57165 4.43293 7.54316 0 0 0 0 0 0 0 0
7 8 91223 165225 15424 21727 6.25077 25894 5.50154 0.636258 0 0 0 0 0 0 0 0
8 8 83418 122241 16299 23962 3.57606 24998 2.98383 0.50571 0 0 0 0 0 0 0 0
9 8 577117 1069034 50137 50137 12.6189 53191 5.30105 7.18802 0 0 0 0 0 0 0 0
10 8 54718 78972 18320 26536 3.18972 26536 2.6581 0.456194 0 0 0 0 0 0 0 0
11 8 71822 143176 7573 10768 2.98134 12727 2.74162 0.155769 0 0 0 0 0 0 0 0
12 8 679189 1085421 50014 51596 10.5321 57553 4.91758 5.55126 0 0 0 0 0 0 0 0
13 8 7408 12854 3715 7748 3.48754 8076 3.3496 0.0306061 0 0 0 0 0 0 0 0
14 8 76100 94212 39793 39793 4.07468 47056 2.85292 1.14248 0 0 0 0 0 0 0 0
15 8 525366 787222 51827 51827 9.91878 55093 4.06603 5.76818 0 0 0 0 0 0 0 0
16 8 336491 431409 50459 50459 9.86452 54861 4.87149 4.84951 0 0 0 0 0 0 0 0
17 8 3597 2843 1254 4396 2.32982 4666 2.22884 0.014967 0 0 0 0 0 0 0 0
18 8 493157 627485 53233 53468 10.1345 55607 4.20418 5.84746 0 0 0 0 0 0 0 0
19 8 579417 913022 53314 55990 16.3793 59411 6.11331 10.0236 0 0 0 0 0 0 0 0
20 8 13267 13872 4931 9635 2.61067 10745 2.4164 0.0714086 0 0 0 0 0 0 0 0
21 8 65100 83266 14824 22608 3.42432 26878 2.9824 0.377238 0 0 0 0 0 0 0 0
22 8 412445 542458 54391 55200 11.3424 57444 4.71619 6.51645 0 0 0 0 0 0 0 0
23 8 641114 929781 49111 49679 15.1087 56432 5.00638 9.99487 0 0 0 0 0 0 0 0
24 8 305597 283126 52146 52379 9.36466 54614 3.76594 5.52322 0 0 0 0 0 0 0 0
25 8 697653 1116527 52304 54140 13.2827 58056 5.18116 8.02359 0 0 0 0 0 0 0 0
